9606
9598
9595
9601
61853
9544
9541
9557
60711
9483
27679
30611
246437
43179
51337
79684
10029
10036
10090
10116
10181
10141
34839
10160
9986
9978
9823
30538
419612
9739
9733
59538
9913
9940
9925
9796
9807
9685
9615
9669
9646
9708
9713
9402
132908
225400
59463
29078
9365
42254
143302
9785
28737
127582
185453
9371
1230840
9361
13616
9305
9315
9258
345164
8954
59894
44394
48883
59729
181119
13146
241585
176014
8932
8839
9031
9103
8496
8469
8478
13735
55534
28377
8364
7897
